FAO ISSCFC ,Basic Level,Parent Code,ISSCAAP Code, HS 2012 , SITC3 Code, CPC 2.1, FAO ISSCFC description in English
037.2.2.1.9.91,1,037.2.2.1.9,58,1605.59,037.22,21280,"Molluscs nei, prepared or preserved"
037.2.2.1.9.94,1,037.2.2.1.9,58,1605.59,037.22,21280,"Mollusc preparations, not in airtight containers"
037.2.2.1.9.95,1,037.2.2.1.9,58,1605.59,037.22,21280,"Molluscs and other aq. invertebrates, prep. or pres., nei"
037.2.3,0,037.2,47,1605.40,037.2,,"Crustaceans and molluscs, canned or preparations"
037.2.3.9,0,037.2.3,47,1605.40,037.2,,"Crustaceans and molluscs, prepared or preserved "
037.2.3.9.91,1,037.2.3.9,47,1605.40,037.2,21280,"Crustacean and mollusc preparations, not in airtight containers"
037.2.3.9.99,1,037.2.3.9,47,1605.40,037.2,21280,"Crustaceans and molluscs, prepared or preserved, nei"
081,0,ROOT,39,2301.20,081.42,,"Meals, solubles and similar animal feedingstuffs, of aquatic animal origin"
081.42,0,081,39,2301.20,081.42,,"Flours and meals of fish, crustaceans or molluscs, unfit for human consumption"
081.42.1,0,081.42,39,2301.20,081.42,,Fishmeal
081.42.1.3,0,081.42.1,13,2301.20,081.42,,Freshwater fish meal
081.42.1.3.9,0,081.42.1.3,13,2301.20,081.42,,Miscellaneous freshwater fish meal
081.42.1.3.9.90,1,081.42.1.3.9,13,2301.20,081.42,21291,"Freshwater fish meal, nei"
081.42.1.5,0,081.42.1,39,2301.20,081.42,,Fishmeal from marine fish
081.42.1.5.2,0,081.42.1.5,32,2301.20,081.42,,"Cods, hakes, haddocks, fish meal"
081.42.1.5.2.19,1,081.42.1.5.2,32,2301.20,081.42,21291,Cod meal
081.42.1.5.2.51,1,081.42.1.5.2,32,2301.20,081.42,21291,Blue whiting meal
081.42.1.5.2.60,1,081.42.1.5.2,32,2301.20,081.42,21291,Hake meal
081.42.1.5.2.90,1,081.42.1.5.2,32,2301.20,081.42,21291,"Gadiformes, meals, nei"
081.42.1.5.2.96,1,081.42.1.5.2,32,2301.20,081.42,21291,"White-fish meal, nei"
081.42.1.5.3,0,081.42.1.5,33,2301.20,081.42,,Meal from miscellaneous coastal fishes
081.42.1.5.3.67,1,081.42.1.5.3,33,2301.20,081.42,21291,Sandeel meal
081.42.1.5.3.90,1,081.42.1.5.3,33,2301.20,081.42,21291,"Coastal fish meals, nei"
081.42.1.5.4,0,081.42.1.5,34,2301.20,081.42,,Meal from miscellaneous demersal fishes
081.42.1.5.4.19,1,081.42.1.5.4,34,2301.20,081.42,21291,Lanternfish meal
081.42.1.5.4.49,1,081.42.1.5.4,34,2301.20,081.42,21291,Redfish meal
081.42.1.5.4.90,1,081.42.1.5.4,34,2301.20,081.42,21291,"Demersal fish meals, nei"
081.42.1.5.5,0,081.42.1.5,35,2301.20,081.42,,"Herrings, sardines, anchovies, meal"
081.42.1.5.5.19,1,081.42.1.5.5,35,2301.20,081.42,21291,Herring meal
081.42.1.5.5.20,1,081.42.1.5.5,35,2301.20,081.42,21291,Pilchard meal
081.42.1.5.5.30,1,081.42.1.5.5,35,2301.20,081.42,21291,Menhaden meal
081.42.1.5.5.40,1,081.42.1.5.5,35,2301.20,081.42,21291,Sardine meal
081.42.1.5.5.60,1,081.42.1.5.5,35,2301.20,081.42,21291,Anchovy meal
081.42.1.5.5.65,1,081.42.1.5.5,35,2301.20,081.42,21291,Anchoveta meal
081.42.1.5.5.90,1,081.42.1.5.5,35,2301.20,081.42,21291,"Clupeoid fish meal, nei"
081.42.1.5.6,0,081.42.1.5,36,2301.20,081.42,,"Meal from tunas, bonitos, billfishes, etc."
081.42.1.5.6.90,1,081.42.1.5.6,36,2301.20,081.42,21291,Tuna meal
081.42.1.5.7,0,081.42.1.5,37,2301.20,081.42,,Meal from miscellaneous pelagic fishes
081.42.1.5.7.01,1,081.42.1.5.7,37,2301.20,081.42,21291,Capelin meal
081.42.1.5.7.69,1,081.42.1.5.7,37,2301.20,081.42,21291,Mackerel meal
081.42.1.5.7.70,1,081.42.1.5.7,37,2301.20,081.42,21291,Jack mackerel meal
081.42.1.5.7.90,1,081.42.1.5.7,37,2301.20,081.42,21291,Meal from miscellaneous pelagic fishes nei
081.42.1.5.9,0,081.42.1.5,39,2301.20,081.42,,Miscellaneous marine fish meal
081.42.1.5.9.90,1,081.42.1.5.9,39,2301.20,081.42,21291,"Fishmeals, nei"
081.42.1.5.9.99,1,081.42.1.5.9,39,2301.20,081.42,21291,Fishmeal obtained from fish waste/offals
081.42.2,0,081.42,47,2301.20,081.42,,Crustacean meals
081.42.2.2,0,081.42.2,42,2301.20,081.42,,"Crabs, etc. meal"
081.42.2.2.90,1,081.42.2.2,42,2301.20,081.42,21291,Crab meal
081.42.2.3,0,081.42.2,43,2301.20,081.42,,"Meal from lobsters, spiny-rock lobsters, etc."
081.42.2.3.90,1,081.42.2.3,43,2301.20,081.42,21291,Lobster meal
081.42.2.5,0,081.42.2,45,2301.20,081.42,,"Meal from shrimps, prawns, etc."
081.42.2.5.90,1,081.42.2.5,45,2301.20,081.42,21291,Shrimp meal
081.42.2.9,0,081.42.2,47,2301.20,081.42,,Miscellaneous crustaceans meal
081.42.2.9.90,1,081.42.2.9,47,2301.20,081.42,21291,"Crustacean meal, nei"
081.42.3,0,081.42,64,2301.20,081.42,,Marine mammals meal
081.42.3.1,0,081.42.3,64,2301.20,081.42,,"Meat meals, liver meals from marine mammals"
081.42.3.1.10,1,081.42.3.1,61,2301.20,081.42,21291,Meat meal from whales
081.42.3.1.30,1,081.42.3.1,63,2301.20,081.42,21291,Seal meat meal
081.42.3.1.90,1,081.42.3.1,61,2301.20,081.42,21291,Liver meal from aquatic mammals
081.99,0,081,39,2309.90,081.99,,"Fish solubles, silages, etc."
081.99.1,0,081.99,39,2309.90,081.99,,Solubles from fish and marine mammals
081.99.1.1,0,081.99.1,39,2309.90,081.99,,Solubles from fish and marine mammals etc.
081.99.1.1.80,1,081.99.1.1,39,2309.90,081.99,21291,Solubles from fish
081.99.1.1.90,1,081.99.1.1,64,2309.90,081.99,21291,Solubles from marine mammals
081.99.1.1.901,1,081.99.1.1,39,2309.90,081.99,21291,"Solubles from fish and marine mammals, nei"
081.99.2,0,081.99,39,2309.90,081.99,,Fish solubles and silages
081.99.2.1,0,081.99.2,39,2309.90,081.99,,"Fish silages, etc"
081.99.2.1.90,1,081.99.2.1,39,2309.90,081.99,21291,"Fish silages, nei"
081.99.2.1.901,1,081.99.2.1,39,2309.90,081.99,21291,"Fish solubles, silages, nei"
291.1.5,0,ROOT,82,0508.00,291.15,,Corals and shells
291.1.5.10,1,291.1.5,82,0508.00,291.15,04911,Coral and the like
291.1.5.21,1,291.1.5,81,0508.00,291.15,04911,Mother of pearl shells
291.1.5.22,1,291.1.5,81,0508.00,291.15,04911,Abalone shells
291.1.5.23,1,291.1.5,81,0508.00,291.15,04911,Oyster shells
291.1.5.24,1,291.1.5,81,0508.00,291.15,04911,Sea snail shells
291.1.5.25,1,291.1.5,81,0508.00,291.15,04911,Trochus shells
291.1.5.29,1,291.1.5,81,0508.00,291.15,04911,Shells nei
291.1.5.30,1,291.1.5,81,0508.00,291.15,04911,Powder and waste of shells
291.1.5.90,1,291.1.5,82,0508.00,291.15,04911,Miscellaneous corals and shells
291.9.6,0,ROOT,39,0511.91,291.96,,Fish waste
291.9.6.10,1,291.9.6,39,0511.91,291.96,21299,"Fish waste, nei"
291.9.7,0,ROOT,83,0511.99,291.97,,Natural sponges
291.9.7.10,1,291.9.7,83,0511.99,291.97,04920,Natural sponges raw
291.9.7.20,1,291.9.7,83,0511.99,291.97,04920,Natural sponges other than raw
291.9.7.90,1,291.9.7,83,0511.99,291.97,04920,Natural sponges nei
291.9.9,0,ROOT,39,0511.91,291.96,,"Fish crustacean and mollusc products, unfit for human consumption"
291.9.9.10,1,291.9.9,39,0511.91,291.96,21299,Fish unfit for human consumption
291.9.9.20,1,291.9.9,47,0511.91,291.96,21299,Crustaceans & molluscs unfit for human consumption
291.9.9.30,1,291.9.9,57,0508.00,291.96,04911,Cuttlefish bones
291.9.9.90,1,291.9.9,39,0511.91,291.96,21299,"Fish, crustacean and mollusc products, unfit for human consumption nei"
292.9.1,0,ROOT,94,1212.29,292.97,,Seaweeds and aquatic plants and products thereof
292.9.1.11,1,292.9.1,94,1302.31,292.96,0493,Agar agar in strips
292.9.1.12,1,292.9.1,94,1302.31,292.96,0493,Agar agar in blocks
292.9.1.13,1,292.9.1,94,1302.31,292.96,0493,Agar agar in powder
292.9.1.19,1,292.9.1,94,1302.31,292.96,0493,Agar agar nei
292.9.1.21,1,292.9.1,92,1212.21,292.97,0493,Rock laver
292.9.1.22,1,292.9.1,93,1212.21,292.97,0493,Green laver
292.9.1.23,1,292.9.1,92,1212.21,292.97,0493,"Laver, smoked"
292.9.1.24,1,292.9.1,92,1212.21,292.97,0493,"Laver, dry"
292.9.1.29,1,292.9.1,92,1212.21,292.97,0493,"Laver, nei"
292.9.1.30,1,292.9.1,91,1212.21,292.97,0493,Hizikia fusiforme (brown algae)
292.9.1.40,1,292.9.1,91,1212.21,292.97,0493,Undaria pinnafitida (brown algae)
292.9.1.50,1,292.9.1,91,1212.21,292.97,0493,Kelp
292.9.1.51,1,292.9.1,91,1212.29,292.97,0493,Kelp meal
292.9.1.60,1,292.9.1,92,1212.21,292.97,0493,Carrageen (Chondrus crispus)
292.9.1.71,1,292.9.1,93,1212.29,292.97,0493,"Other green algae (ulva, enteromorpha)"
292.9.1.72,1,292.9.1,91,1212.29,292.97,0493,"Other brown algae (laminaria, eisenia/ecklonia)"
292.9.1.73,1,292.9.1,92,1212.29,292.97,0493,Other red algae
292.9.1.78,1,292.9.1,94,1212.21,292.97,0493,"Seaweeds and other algae, fit for human consumption, nei"
292.9.1.79,1,292.9.1,94,1212.29,292.97,0493,"Seaweeds and other algae, unfit for human consumption, nei"
292.9.1.90,1,292.9.1,94,1212.29,292.97,0493,Other seaweeds and aquatic plants and products thereof
411,0,ROOT,39,1504.10,411.1,,"Aquatic animals, oils and fats"
411.11,0,411,39,1504.10,411.11,,Fish liver oils
411.11.5,0,411.11,39,1504.10,411.11,,"Marine fishes, liver oils"
411.11.5.1,0,411.11.5,31,1504.10,411.11,,"Flounders, halibuts, soles, liver oils"
411.11.5.1.19,1,411.11.5.1,31,1504.10,411.11,21524,"Halibuts, liver oils"
411.11.5.1.90,1,411.11.5.1,31,1504.10,411.11,21524,"Flatfish nei, liver oils"
411.11.5.2,0,411.11.5,32,1504.10,411.11,,"Cods, hakes, haddocks, liver oils"
411.11.5.2.19,1,411.11.5.2,32,1504.10,411.11,21524,Cod liver oil
411.11.5.2.45,1,411.11.5.2,32,1504.10,411.11,21524,"Alaska pollock, liver oil"
411.11.5.2.60,1,411.11.5.2,32,1504.10,411.11,21524,Hake liver oil
411.11.5.2.90,1,411.11.5.2,32,1504.10,411.11,21524,"Gadiformes, liver oils, nei"
411.11.5.8,0,411.11.5,38,1504.10,411.11,,"Sharks, rays, chimaeras, liver oil"
411.11.5.8.70,1,411.11.5.8,38,1504.10,411.11,21524,Shark liver oil
411.11.5.9,0,411.11.5,39,1504.10,411.11,,Miscellaneous fish liver oils
411.11.5.9.90,1,411.11.5.9,39,1504.10,411.11,21524,"Fish liver oils, nei"
411.12,0,411,39,1504.20,411.12,,Fish oils and fats (other than fish liver oil)
411.12.4,0,411.12,25,1504.20,411.12,,"Diadromous fish, oil"
411.12.4.4,0,411.12.4,24,1504.20,411.12,,"Shads, oil"
411.12.4.4.10,1,411.12.4.4,24,1504.20,411.12,21525,Shad oil
411.12.4.5,0,411.12.4,25,1504.20,411.12,,"Miscellaneous diadromous fish, oil"
411.12.4.5.90,1,411.12.4.5,25,1504.20,411.12,21525,"Diadromous fish nei, oil"
411.12.5,0,411.12,39,1504.20,411.12,,Marine fish oil
411.12.5.2,0,411.12.5,32,1504.20,411.12,,"Cods, hakes, haddocks, oils"
411.12.5.2.45,1,411.12.5.2,32,1504.20,411.12,21525,"Alaska pollock, oil, nei"
411.12.5.2.90,1,411.12.5.2,32,1504.20,411.12,21525,"Gadiformes, oil, nei"
411.12.5.3,0,411.12.5,33,1504.20,411.12,,"Miscellaneous coastal fish, oils"
411.12.5.3.67,1,411.12.5.3,33,1504.20,411.12,21525,Sandeel oil
411.12.5.3.90,1,411.12.5.3,33,1504.20,411.12,21525,"Coastal fishes oils, nei"
411.12.5.4,0,411.12.5,34,1504.20,411.12,,"Miscellaneous demersal fish, oils"
411.12.5.4.49,1,411.12.5.4,34,1504.20,411.12,21525,Redfish oil
411.12.5.4.90,1,411.12.5.4,34,1504.20,411.12,21525,"Demersal fish oils, nei"
411.12.5.5,0,411.12.5,35,1504.20,411.12,,"Herrings, sardines, anchovies, body oils"
411.12.5.5.19,1,411.12.5.5,35,1504.20,411.12,21525,Herring oil
411.12.5.5.20,1,411.12.5.5,35,1504.20,411.12,21525,Pilchard oil
411.12.5.5.30,1,411.12.5.5,35,1504.20,411.12,21525,Menhaden oil
411.12.5.5.40,1,411.12.5.5,35,1504.20,411.12,21525,Sardine oil
411.12.5.5.60,1,411.12.5.5,35,1504.20,411.12,21525,Anchovy oil
411.12.5.5.65,1,411.12.5.5,35,1504.20,411.12,21525,Anchoveta oil
411.12.5.5.90,1,411.12.5.5,35,1504.20,411.12,21525,"Clupeoid oils, nei"
411.12.5.7,0,411.12.5,37,1504.20,411.12,,"Miscellaneous pelagic fish, oil"
411.12.5.7.01,1,411.12.5.7,37,1504.20,411.12,21525,Capelin oil
411.12.5.7.70,1,411.12.5.7,37,1504.20,411.12,21525,Jack mackerel oil
411.12.5.7.90,1,411.12.5.7,37,1504.20,411.12,21525,"Pelagic fish oils, nei"
411.12.5.8,0,411.12.5,38,1504.20,411.12,,"Sharks, rays, chimaeras, oil"
411.12.5.8.70,1,411.12.5.8,38,1504.20,411.12,21525,Shark oil
411.12.5.9,0,411.12.5,39,1504.20,411.12,,Miscellaneous fish body oils
411.12.5.9.90,1,411.12.5.9,39,1504.20,411.12,21525,"Fish body oils, nei"
411.13,0,411,64,1504.30,411.13,,Oils and fats of marine mammals
411.13.1,0,411.13,64,1504.30,411.13,,Oils and fats etc. of marine mammals
411.13.1.10,1,411.13.1,61,1504.30,411.13,21526,Whale oil
411.13.1.20,1,411.13.1,62,1504.30,411.13,21526,Sperm oil
411.13.1.30,1,411.13.1,63,1504.30,411.13,21526,Seal oil
411.13.1.90,1,411.13.1,64,1504.30,411.13,21526,"Marine mammal oils, nei"
411.14,0,411,77,1504.20,411.1,,"Oils and fats, crude or refined, of aquatic animal origin"
411.14.1,0,411.14,77,1504.20,411.1,,Oils and fats of aquatic animals
411.14.1.70,1,411.14.1,57,1504.20,411.12,21525,Squid oil
411.14.1.90,1,411.14.1,77,1504.20,411.12,21525,"Oils and fats of aquatic animals, nei"
411.15,1,411,77,1504.20,411.1,21525,"Aquatic animals, oils and fats, nei"
,,,,,,,
The FAO International Standard Statistical Classification of Aquatic Animals and Plants is available at: ,,,,,,,
http://www.fao.org/fishery/static/Yearbook/YB2014_CD_Master/root/capture/isscaap.pdf,,,,,,,
,,,,,,,
"The Harmonized System Classification version 2012 (HS 2012), developed and mantained by World Customs Organization (WCO) is available at: ",,,,,,,
http://www.wcoomd.org/en/topics/nomenclature/instrument-and-tools/hs_nomenclature_2012/hs_nomenclature_table_2012.aspx,,,,,,,
,,,,,,,
"The Standard International Trade Classification (SITC), version 4, with UNSD as custodian, is available at: ",,,,,,,
http://unstats.un.org/unsd/cr/registry/regcst.asp?Cl=28,,,,,,,
,,,,,,,
"The Central Product Classification, version 2.1, with United Nations Statistical Division (UNSD) as custodian, is available at: ",,,,,,,
http://unstats.un.org/unsd/cr/registry/cpc-21.asp,,,,,,,
